flow_a,flow_b,ip_a,ip_b,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,pkt_len_mean,pkt_len_std,pkt_len_max,pkt_len_min,flow_iat_mean,flow_iat_std,fwd_iat_mean,bwd_iat_mean,down_up_ratio,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_max,syn_flag_cnt,ack_flag_cnt,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,urg_flag_cnt,init_fwd_win_byts,init_bwd_win_byts,ip_version,ip_ttl_mean,ip_ttl_std,ip_len_mean,ip_len_std,ip_flag_df_rate,ip_flag_mf_rate,tcp_win_size_mean,tcp_win_size_std,tcp_seq_mean_delta,tcp_ack_mean_delta,label
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-390516,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-17284,169.231.187.157,169.231.59.137,11.0,134.945099,11.0,0.0,13038.93194,158.397642,158.397642,22.3125,8.327055,33.0,15.0,33.754789,19.48267,33.754789,0.0,0.0,22.3125,33.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,64.0,0.0,153.685714,314.174543,1.0,0.0,440.571429,179.862533,0.333333,4.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-205606,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-390711,169.231.26.174,169.231.27.16,11.0,0.041185,6.0,1.0,50641.369322,7.114745,34.085644,475.027778,533.704326,1406.0,137.0,0.002576,0.001827,0.008755,0.0,0.333333,162.111111,172.0,1499.0,1499.0,0.0,4.0,0.0,0.0,3.0,0.0,1029.0,16384.0,0.0,3.333333,4.714045,306.166667,132.84079,0.0,0.0,6147.333333,7238.416417,518772336.5,518775229.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-205606,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-122749,169.231.26.174,169.231.26.125,0.0,60.298342,6.0,9.0,60420.98293,107.568688,80.763529,494.197368,531.534857,1406.0,152.0,3.339609,10.646209,7.514635,6.696109,0.777778,186.0,199.0,1428.7,1406.0,3.0,13.0,2.0,0.0,1.0,0.0,63211.0,10499.0,0.0,32.111111,78.268922,491.944445,249.464508,0.0,0.0,630.111111,8233.821278,72899463.735294,170199143.941176,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-10835,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-314922,169.231.26.174,169.231.47.84,0.0,29.201999,16994.0,0.0,13739.801442,185.994043,185.994043,5.727621,4.06676,0.0,0.0,20.09123,44.542847,20.09123,0.0,0.0,5.727621,0.0,0.0,0.0,2.0,16996.0,0.0,0.0,113.0,0.0,56028.0,0.0,0.0,64.0,0.0,6.021458,8.698443,0.0,0.0,1405.645924,22297.011743,200.306708,246313548.420393,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-10835,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-480223,169.231.26.174,169.231.216.213,0.0,86.437222,16994.0,0.0,13641.134272,184.63521,184.63521,1.441907,4.10187,0.0,0.0,0.818027,0.783105,0.818027,0.0,0.0,1.441907,0.0,0.0,0.0,2.0,16997.0,1.0,1.0,113.0,0.0,57323.0,0.0,0.0,64.0,0.0,79.716638,167.402809,0.0,0.0,4078.741162,23820.878521,102.273375,747463174.820393,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-395926,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-739323,169.231.26.174,169.231.147.7,0.0,146.298399,36208.0,0.0,3413.01969,5.525693,5.525693,11.981973,11.791969,0.0,6.0,0.000367,0.328256,0.000367,0.0,0.0,11.981973,0.0,0.0,0.0,0.0,36210.0,0.0,0.0,4116.0,0.0,23195.0,0.0,0.0,5.0,0.0,1363.305948,80.483879,0.0,0.0,6110.16905,15615.961576,2452.507497,111538040.880476,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-395926,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-269033,169.231.26.174,169.231.5.233,0.0,100.699959,36187.0,0.0,22962.399937,246.681411,246.681411,31.441432,4.805437,0.0,0.0,1.264419,6.230385,1.264419,0.0,0.0,31.441432,0.0,0.0,0.0,0.0,36189.0,1.0,0.0,4123.0,0.0,21900.0,0.0,0.0,69.0,0.0,1451.750393,58.975874,0.0,0.0,2116.807939,10251.058924,2262.636068,67672222.409047,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-216234,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-198399,169.231.40.177,169.231.57.56,0.0,136.856215,44.0,126.0,9429.627723,114.901174,61.378972,9.376856,91.593918,1347.0,6.0,0.673375,5.428724,2.268334,0.638728,1.429122,9.822565,550.0,16.232624,1347.0,0.0,170.0,2.0,0.0,18.0,0.0,1295.0,0.0,0.0,12.854452,0.690254,526.920358,168.362183,0.209909,0.0,4463.875753,9537.015223,50535866.905129,144957219.634936,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-216234,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-365448,169.231.40.177,169.231.57.162,0.0,136.309555,48.0,141.0,905.729915,14.349069,15.377281,25.795125,94.050676,1347.0,0.0,0.613775,5.375864,2.21705,0.657994,2.311475,4.525851,550.0,100.765957,1440.0,1.0,189.0,0.0,0.0,32.0,0.0,1295.0,65535.0,0.0,16.822967,31.342715,844.673046,640.244087,0.69378,0.0,12081.254785,9558.601717,35349399.77972,9366814.059004,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-29545,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-205460,169.231.40.177,169.231.179.212,11.0,0.005281,4.0,0.0,3090.167099,53.471255,53.471255,8.875,0.059238,0.0,7.0,0.016897,0.005454,0.016897,0.0,0.0,8.875,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,64240.0,0.0,0.0,66.0,0.0,22.095238,96.340585,0.0,0.0,9399.142857,22388.686176,54.666667,36494687.666667,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-29545,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-345614,169.231.40.177,169.231.223.156,11.0,43.748378,202.0,0.0,3192.264154,42.498555,42.498555,5.558252,2.289076,0.0,7.0,0.18557,1.74069,0.18557,0.0,0.0,5.558252,0.0,0.0,0.0,2.0,202.0,1.0,2.0,22.0,0.0,65535.0,0.0,0.0,2.0,0.0,47.100813,163.670798,0.0,0.0,2620.634146,4432.376209,61.803922,16444669.519608,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-716403,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-297712,169.231.40.177,169.231.144.102,0.0,48.965584,329.0,0.0,7641.017802,91.244873,91.244873,2.088201,4.142371,0.0,8.0,0.13385,1.552816,0.13385,0.0,0.0,2.088201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,86.523997,3.093836,1.0,0.0,0.0,0.0,0.0,0.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-716403,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-270610,169.231.40.177,169.231.128.60,11.0,22.623453,87.0,0.0,7977.015795,93.885364,93.885364,23.436082,7.959763,0.0,7.0,0.225402,2.0088,0.225402,0.0,0.0,23.436082,0.0,0.0,0.0,2.0,95.0,1.0,0.0,1.0,0.0,64240.0,0.0,0.0,66.0,0.0,337.263889,414.442707,0.0,0.0,1177.666667,6470.058935,17.978947,9397656.936842,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-61439,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-484446,169.231.40.177,169.231.77.27,0.0,134.934205,2.0,1.0,28258.537944,40.422184,30.307381,638.5,452.49779,1380.0,152.0,33.725313,19.454224,33.708836,0.0,0.333333,391.333333,511.0,1440.0,1440.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2049.0,0.0,4.666667,6.599663,687.0,515.5392,0.0,0.0,514.466667,722.136245,16715590.5,16712813.0,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-61439,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3639,169.231.40.177,169.231.26.254,0.0,15.545889,6.0,0.0,3.496252,0.036023,0.036023,18.272727,13.444099,33.0,6.0,18.700372,3.525437,18.700372,0.0,0.0,18.272727,33.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,381.0,0.0,0.0,79.0,0.0,51.7,56.145139,0.0,0.0,381.2,1.469694,2.931034,28.448276,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-216627,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-45644,169.231.88.160,169.231.13.65,0.0,158.53091,2.0,1.0,1092.977779,5.022785,4.629731,154.923077,377.941481,1380.0,0.0,12.178377,17.506114,12.159103,0.0,0.083333,125.25,1380.0,571.0,571.0,2.0,1.0,1.0,0.0,2.0,0.0,61444.0,514.0,0.0,61.416667,0.862007,405.0,583.424517,0.916667,0.0,1631.333334,18031.59734,42080744.197861,42080204.893048,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-216627,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-420196,169.231.88.160,169.231.10.247,0.0,2.431883,1.0,1.0,6444.306171,92.84483,93.237884,137.923077,366.032737,1347.0,6.0,0.200785,0.673204,0.220059,0.0,0.083333,108.25,1347.0,571.0,571.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,514.0,0.0,62.416667,0.862007,248.6,308.82073,0.916667,0.0,1882.433333,1275.837604,42080617.060606,15215333.474747,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-617295,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-191311,169.231.88.160,169.231.10.104,11.0,0.096412,3.0,0.0,5550.210609,63.308291,63.308291,5.222223,0.678761,0.0,1.0,0.006532,0.001159,0.006532,0.0,0.0,5.222223,0.0,0.0,0.0,2.0,12.0,1.0,0.0,4.0,0.0,65535.0,0.0,0.0,63.909091,0.28748,213.806818,329.513391,1.0,0.0,6195.0,18764.955635,61.8,34.8,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-617295,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-415540,169.231.88.160,169.231.57.111,11.0,67.105104,12.0,2.0,11155.108845,137.085248,137.115023,72.879227,280.592261,1347.0,7.0,3.045023,12.383116,3.350344,0.0,0.095238,51.825396,1347.0,375.5,571.0,2.0,20.0,1.0,3.0,5.0,0.0,29200.0,4096.0,0.0,4.363636,2.012359,52.715909,61.672207,0.0,0.0,1764.409091,6097.097809,115742282.904762,238929763.380952,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-93487,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-26398,169.231.88.160,169.231.73.196,0.0,0.823671,8.0,1.0,20870.241233,27.088764,17.347872,490.318182,502.302656,1347.0,152.0,0.058413,0.187927,0.041303,0.0,0.333333,195.484849,192.0,1440.0,1440.0,2.0,5.0,1.0,0.0,2.0,0.0,63726.0,2051.0,0.0,6.0,8.485281,581.666667,543.685596,0.0,0.0,5859.3,18393.073403,12649486.5,417424747.222222,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-93487,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-293291,169.231.88.160,169.231.134.14,0.0,3.291313,3.0,0.0,654.523386,9.978011,9.978011,2.181818,6.232533,27.0,0.0,0.509888,1.238053,0.509888,0.0,0.0,2.181818,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1295.0,0.0,0.0,68.0,0.0,4.857143,12.844511,0.0,0.0,2532.7,3791.510766,95.833333,430070851.222222,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-92083,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-197778,169.231.88.160,169.231.53.2,11.0,0.511021,1.0,0.0,14636.51873,194.758999,194.758999,12.47619,8.026297,0.0,15.0,0.103338,0.081173,0.103338,0.0,0.0,12.47619,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,65535.0,0.0,0.0,61.166667,0.372678,46.966667,61.221815,0.0,0.0,11140.0,24326.183527,983.2,116.4,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-92083,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-741429,169.231.88.160,169.231.212.25,0.0,0.078802,13.0,0.0,1373.985894,28.495403,28.495403,4.442857,2.118356,0.0,6.0,0.000268,0.004163,0.000268,0.0,0.0,4.442857,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.096491,0.067669,144.833333,141.991551,0.0,0.0,7438.263158,9751.943221,633.088889,34.344444,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-219276,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-496076,169.231.113.78,169.231.108.87,0.0,0.424324,1.0,0.0,2040.909475,26.838901,26.838901,0.179487,0.082662,0.0,6.0,0.040843,0.131178,0.040843,0.0,0.0,0.179487,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,61.818182,0.57496,27.946969,25.148616,0.916667,0.0,980.333333,1159.748586,30.127273,283672732.090909,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-219276,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-341930,169.231.113.78,169.231.223.116,0.0,9.416881,2.0,0.0,1202.952486,15.594704,15.594704,12.733333,4.919773,15.0,6.0,1.060941,2.825459,1.060941,0.0,0.0,12.733333,15.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,61.818182,0.57496,66.696969,74.627278,1.0,0.0,4262.555556,749.443716,123.35,117899266.0,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-124750,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-741014,169.231.113.78,169.231.189.147,0.0,0.180457,3.0,0.0,464.870316,5.973517,5.973517,0.125,0.204153,0.0,0.0,0.058324,0.071295,0.058324,0.0,0.0,0.125,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.714286,57.356532,0.0,0.0,1846.194805,4557.882778,44.266667,443392603.566667,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-124750,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-692060,169.231.113.78,169.231.189.147,0.0,0.4395,8.0,2.0,8427.208722,1.145748,5.106851,533.4,431.897103,1347.0,81.0,0.00403,0.112073,0.006852,0.0,0.666667,351.666667,478.0,884.0,1440.0,2.0,4.0,0.0,0.0,0.0,0.0,65192.0,60.0,0.0,5.5,5.5,445.5,322.866899,0.0,0.0,7603.340909,18103.078448,1514516642.1,1266588877.066667,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-161293,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-392085,169.231.113.78,169.231.107.183,11.0,0.468826,13.0,36.0,18703.544735,223.074764,86.061874,9.015625,1.831908,0.0,7.0,0.048084,0.060783,0.042587,0.007428,1.285714,9.607143,0.0,82.555556,93.0,2.0,10.0,1.0,3.0,5.0,0.0,65535.0,0.0,0.0,1.142857,0.989743,300.13492,420.010822,0.214286,0.0,4711.785714,16869.333483,27.0,227633095.692308,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-161293,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-4544,169.231.113.78,169.231.9.156,11.0,0.630291,3.0,0.0,8484.305342,97.975025,97.975025,10.416667,3.991341,0.0,15.0,0.043047,0.065197,0.043047,0.0,0.0,10.416667,0.0,0.0,0.0,2.0,10.0,1.0,3.0,5.0,0.0,65535.0,0.0,0.0,64.0,0.0,167.967532,301.014616,0.214286,0.0,4711.785714,16869.333483,27.0,227633095.692308,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-223080,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-323670,169.231.125.53,169.231.131.228,0.0,54.520183,32.0,0.0,1309.009949,17.467501,17.467501,4.118919,6.858441,15.0,6.0,14.098394,19.013511,14.098394,0.0,0.0,4.118919,15.0,0.0,0.0,1.0,25.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,84.583333,211.000309,0.166667,0.0,12697.388889,12839.909984,80.409524,961771516.819047,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-223080,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-698387,169.231.125.53,169.231.70.118,0.0,55.555947,7.0,1.0,2485.813414,12.04081,11.107802,134.661538,359.302658,1362.0,6.0,14.06762,19.024056,14.0595,0.0,0.083333,31.783333,263.0,1440.0,1440.0,0.0,8.0,1.0,1.0,3.0,0.0,0.0,2050.0,0.0,62.416667,5.251323,263.75,497.339605,0.0,0.0,11530.083333,9650.158235,464575615.030303,490687760.60606,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-50199,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-59653,169.231.125.53,169.231.27.22,0.0,93.483245,423.0,0.0,949.382604,10.257089,10.257089,32.441589,3.661986,33.0,6.0,33.667735,18.046844,33.667735,0.0,0.0,32.441589,33.0,0.0,0.0,2.0,423.0,1.0,0.0,33.0,0.0,64510.0,0.0,0.0,37.0,0.0,1327.975019,262.742607,0.0,0.0,600.398126,3154.612596,1256.625053,581.787878,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-50199,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-448609,169.231.125.53,169.231.13.106,0.0,29.644524,405.0,0.0,801.008642,8.366625,8.366625,14.311154,9.709965,0.0,6.0,0.445023,0.54294,0.445023,0.0,0.0,14.311154,0.0,0.0,0.0,0.0,407.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,27.0,0.0,1050.459868,204.834513,0.0,0.0,6455.352671,9644.995095,833.573105,68996886.285714,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11226,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-299993,169.231.125.53,169.231.43.5,0.0,0.462933,1.0,0.0,4144.438139,52.794676,52.794676,0.485714,0.556218,0.0,0.0,0.032055,0.046822,0.032055,0.0,0.0,0.485714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,226.274725,207.619617,0.0,0.0,1479.445055,1094.716699,247.602564,248732746.980769,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11226,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-387908,169.231.125.53,169.231.39.208,0.0,0.553539,0.0,0.0,10921.312365,136.951842,136.951842,0.466667,0.636511,0.0,0.0,0.039539,0.05942,0.039539,0.0,0.0,0.466667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.428571,0.494872,201.214285,166.572342,1.0,0.0,1655.071429,459.029823,217.923077,248732924.076923,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-441040,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-227711,169.231.125.53,169.231.32.139,0.0,32.694375,21.0,0.0,17.303728,0.226832,0.226832,3.222222,7.206116,15.0,6.0,4.489712,3.181203,4.489712,0.0,0.0,3.222222,15.0,0.0,0.0,0.0,21.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,57.692308,137.179258,0.076923,0.0,15213.707692,10711.553418,43.47,48271781.51,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-441040,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-430749,169.231.125.53,169.231.64.229,0.0,37.09676,14.0,0.0,1.475974,0.021519,0.021519,0.273504,3.400293,0.0,0.0,0.0279,3.675453,0.0279,0.0,0.0,0.273504,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,57345.0,0.0,0.0,159.5,3.354102,322.557692,438.128815,0.076923,0.0,3383.858975,10071.503694,555.461818,169168524.76,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-224223,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14306,169.231.128.81,169.231.222.235,11.0,4.956214,3.0,1.0,7411.492123,90.635382,90.833293,125.435898,370.858612,1347.0,15.0,0.408994,1.365951,0.447273,0.0,0.083333,23.0,478.0,1440.0,1440.0,2.0,11.0,1.0,0.0,2.0,0.0,65535.0,11.0,0.0,0.333333,1.105542,113.375,44.677018,1.0,0.0,8867.833333,17122.5975,175968512.0,277848317.636364,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-224223,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-551511,169.231.128.81,169.231.45.4,0.0,4.99031,0.0,1.0,13690.376857,189.543962,189.741873,136.685898,368.153039,1347.0,6.0,0.415386,1.373622,0.453665,0.0,0.083333,34.25,478.0,1440.0,1440.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.333333,1.105542,73.886364,237.003225,0.0,0.0,2823.378788,1689.965862,175968423.2,132945038.963636,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175932,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-733937,169.231.128.81,169.231.145.245,11.0,3.954282,11.0,0.0,578.730864,7.335209,7.335209,1.312021,0.434653,0.0,7.0,0.228624,1.173323,0.228624,0.0,0.0,1.312021,0.0,0.0,0.0,2.0,20.0,1.0,3.0,9.0,0.0,26844.0,0.0,0.0,10.0,0.0,118.30303,225.039194,0.0,0.0,1244.227273,5586.337586,251.809524,78345923.714286,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175932,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-169988,169.231.128.81,169.231.138.244,11.0,6.444876,9.0,0.0,1324.687628,15.825393,15.825393,2.431677,4.080363,0.0,15.0,0.269797,1.367065,0.269797,0.0,0.0,2.431677,0.0,0.0,0.0,2.0,20.0,1.0,3.0,9.0,0.0,26844.0,0.0,0.0,11.0,0.0,54.643356,127.533474,1.0,0.0,1244.227273,5586.337586,251.809524,78345923.714286,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176075,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-490488,169.231.128.81,128.111.134.29,11.0,15.16943,6.0,0.0,72533.07026,889.307604,889.307604,5.155556,0.805203,0.0,1.0,1.082989,3.843069,1.082989,0.0,0.0,5.155556,0.0,0.0,0.0,2.0,13.0,1.0,0.0,4.0,0.0,65535.0,0.0,0.0,2.0,0.0,128.660714,47.111891,0.0,0.0,6575.5,16352.438568,194.846154,238219074.769231,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176075,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-5419,169.231.128.81,169.231.40.49,0.0,15.065262,8.0,0.0,5148.651977,60.266499,60.266499,8.885714,0.204026,0.0,0.0,1.065207,3.817603,1.065207,0.0,0.0,8.885714,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,57343.0,0.0,0.0,52.0,0.0,237.619047,170.931879,0.0,0.0,1436.833333,16253.521656,587.553846,238219006.369231,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-499231,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176003,169.231.128.81,169.231.63.5,0.0,6.894574,23.0,78.0,292.322078,3.423494,0.380534,5.372263,0.497865,0.0,6.0,0.346905,0.561552,0.093475,0.332867,1.322034,2.762712,0.0,88.525641,93.0,1.0,104.0,1.0,3.0,31.0,0.0,0.0,65535.0,0.0,35.220588,30.373579,549.858404,600.062408,0.573529,0.0,46.135714,3096.565259,274392490.059259,138362268.582135,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-499231,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-292243,169.231.128.81,169.231.140.23,0.0,25.431616,40.0,60.0,13875.263686,178.44232,92.075385,4.480371,0.516178,0.0,6.0,0.182885,1.902109,0.430723,0.321375,0.374666,3.289028,0.0,10.247863,0.0,0.0,103.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,36.720588,28.873579,322.905229,169.672227,0.573529,0.0,2600.277778,6998.250051,138959382.830688,114619215.798941,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-226940,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-318455,169.231.183.56,169.231.83.253,0.0,21.544835,8.0,1.0,42626.374319,61.289934,45.840192,600.5,451.740063,1347.0,120.0,2.139381,2.791331,2.128593,0.0,0.333333,350.666667,478.0,1440.0,1440.0,0.0,7.0,0.0,1.0,5.0,0.0,16127.0,110.0,0.0,76.333333,51.854497,100.766667,218.903278,0.2,0.0,14539.733333,4846.709078,982443825.5,982441490.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-226940,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-733937,169.231.183.56,169.231.145.245,11.0,3.161608,31.0,1.0,41834.704336,51.260691,35.810949,611.029412,449.060802,1347.0,113.0,0.076193,0.256434,0.065405,0.0,0.333333,361.196079,478.0,1440.0,1440.0,0.0,4.0,0.0,0.0,3.0,0.0,259.0,110.0,0.0,101.666667,51.854497,541.454545,288.074425,0.0,0.0,207.666667,69.090922,982443930.5,982441490.0,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-247627,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737827,169.231.183.56,169.231.186.219,0.0,5.663765,156.0,0.0,6139.480586,66.053124,66.053124,12.686868,2.480182,0.0,0.0,0.023236,0.019813,0.023236,0.0,0.0,12.686868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,529.97561,431.758882,0.0,0.0,0.0,0.0,0.0,0.0,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-247627,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-561903,169.231.183.56,169.231.43.5,11.0,0.137266,10.0,0.0,2082.486867,12.913449,12.913449,11.65497,1.824257,0.0,1.0,0.001026,0.006025,0.001026,0.0,0.0,11.65497,0.0,0.0,0.0,2.0,17.0,1.0,0.0,5.0,0.0,65535.0,0.0,0.0,1.0,0.0,379.111111,185.217485,0.0,0.0,5555.055556,14547.343436,184.058824,139356254.529412,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-68128,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-524711,169.231.183.56,169.231.36.143,0.0,35.956888,18.0,0.0,445.748036,5.486473,5.486473,20.863636,10.897437,33.0,6.0,13.110743,18.571859,13.110743,0.0,0.0,20.863636,33.0,0.0,0.0,3.0,18.0,1.0,0.0,5.0,0.0,26591.0,0.0,0.0,86.0,0.0,362.190477,542.438095,0.0,0.0,2352.380952,7864.04678,679.75,49.85,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-68128,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-524728,169.231.183.56,169.231.48.158,0.0,39.787268,1.0,1.0,20306.86202,37.102809,27.802041,486.0,516.621718,1380.0,152.0,13.262423,18.773878,13.244503,0.0,0.333333,188.0,206.0,1440.0,1440.0,0.0,0.0,1.0,0.0,3.0,0.0,259.0,2051.0,0.0,5.0,7.071068,585.0,566.114472,0.0,0.0,771.0,724.077344,83970183.5,83968057.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-258181,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-210857,169.231.83.39,169.231.85.134,0.0,44.214284,24.0,27.0,499.619131,0.838658,1.258019,1248.862069,255.04875,1321.0,426.0,1.492642,5.568552,0.806775,2.469414,13.5,496.0,478.0,1379.62963,1414.0,9.0,15.0,1.0,3.0,3.0,0.0,61439.0,2224.0,0.0,9.642857,1.855769,1209.35,34.385985,0.0,0.0,19797.091429,29449.437029,146883575.486111,150225176.305556,0
